2.000000e+01	-0.002347	
2.001000e+01	-0.003056	
2.002000e+01	-0.0028155	
2.003000e+01	-0.0001425	
2.004000e+01	-0.002168	
2.005000e+01	-0.0033135	
2.006000e+01	-5.8e-05	
2.007000e+01	0.000202	
2.008000e+01	0.0004905	
2.009000e+01	8.4e-05	
2.010000e+01	-0.000958	
2.011000e+01	6.5e-06	
2.012000e+01	0.000314	
2.013000e+01	0.0006505	
2.014000e+01	0.001605	
2.015000e+01	0.001724	
2.016000e+01	0.0019465	
2.017000e+01	-5e-07	
2.018000e+01	-0.001432	
2.019000e+01	8.3e-05	
2.020000e+01	0.0004375	
2.021000e+01	0.00034	
2.022000e+01	0.0008635	
2.023000e+01	-0.0005535	
2.024000e+01	-0.0009765	
2.025000e+01	-0.002259	
2.026000e+01	-5.7e-05	
2.027000e+01	0.0018945	
2.028000e+01	-1.35e-05	
2.029000e+01	-0.0002345	
2.030000e+01	-0.0002775	
2.031000e+01	-0.00077	
2.032000e+01	0.0013475	
2.033000e+01	0.0025935	
2.034000e+01	-0.0021635	
2.035000e+01	-0.0048255	
2.036000e+01	-0.0026755	
2.037000e+01	0.0020255	
2.038000e+01	0.001889	
2.039000e+01	-0.000639	
2.040000e+01	0.001283	
2.041000e+01	6e-06	
2.042000e+01	0.0002555	
2.043000e+01	0.003219	
2.044000e+01	0.0017645	
2.045000e+01	0.001541	
2.046000e+01	0.0014095	
2.047000e+01	0.0003625	
2.048000e+01	0.0026295	
2.049000e+01	0.003059	
2.050000e+01	0.0018305	
2.051000e+01	0.002438	
2.052000e+01	0.001292	
2.053000e+01	0.0010965	
2.054000e+01	0.001673	
2.055000e+01	-0.001034	
2.056000e+01	0.0001045	
2.057000e+01	0.0012555	
2.058000e+01	0.0014395	
2.059000e+01	0.0034315	
2.060000e+01	0.002501	
2.061000e+01	0.003705	
2.062000e+01	0.00383	
2.063000e+01	-0.0002375	
2.064000e+01	0.0014905	
2.065000e+01	0.0005855	
2.066000e+01	-0.000159	
2.067000e+01	0.002217	
2.068000e+01	-0.0001765	
2.069000e+01	0.000972	
2.070000e+01	0.0025795	
2.071000e+01	0.002329	
2.072000e+01	0.002114	
2.073000e+01	0.0011365	
2.074000e+01	0.001068	
2.075000e+01	-0.0001205	
2.076000e+01	0.001692	
2.077000e+01	0.0020745	
2.078000e+01	0.0022875	
2.079000e+01	0.0011325	
2.080000e+01	0.0024425	
2.081000e+01	0.0026975	
2.082000e+01	0.0016805	
2.083000e+01	0.000959	
2.084000e+01	-0.00203	
2.085000e+01	-0.0016285	
2.086000e+01	-0.0017405	
2.087000e+01	-0.0017885	
2.088000e+01	-0.000269	
2.089000e+01	-0.0002255	
2.090000e+01	-0.0001685	
2.091000e+01	0.000708	
2.092000e+01	-0.0002735	
2.093000e+01	-0.000593	
2.094000e+01	-0.0005435	
2.095000e+01	-0.0009775	
2.096000e+01	-0.002064	
2.097000e+01	-0.002218	
2.098000e+01	-0.0016945	
2.099000e+01	0.0006455	
2.100000e+01	-0.0023765	
2.101000e+01	-0.003776	
2.102000e+01	0.0020205	
2.103000e+01	0.0026615	
2.104000e+01	0.001111	
2.105000e+01	-0.0016115	
2.106000e+01	-0.000573	
2.107000e+01	0.000563	
2.108000e+01	0.00065	
2.109000e+01	-0.002081	
2.110000e+01	-0.003794	
2.111000e+01	9.85e-05	
2.112000e+01	0.001551	
2.113000e+01	0.000507	
2.114000e+01	-0.001478	
2.115000e+01	-0.0019965	
2.116000e+01	0.0013815	
2.117000e+01	0.002794	
2.118000e+01	-0.000102	
2.119000e+01	-0.0011	
2.120000e+01	0.0004805	
2.121000e+01	-0.001362	
2.122000e+01	-0.0029655	
2.123000e+01	-0.0006705	
2.124000e+01	-0.0004095	
2.125000e+01	-0.0001335	
2.126000e+01	-0.001996	
2.127000e+01	-0.001795	
2.128000e+01	-0.0010395	
2.129000e+01	-0.0040105	
2.130000e+01	-0.0033465	
2.131000e+01	-0.002259	
2.132000e+01	-0.002306	
2.133000e+01	-0.00161	
2.134000e+01	0.000562	
2.135000e+01	0.0003185	
2.136000e+01	-0.0042545	
2.137000e+01	-0.002097	
2.138000e+01	0.0018655	
2.139000e+01	0.0018185	
2.140000e+01	0.00226	
2.141000e+01	-0.000184	
2.142000e+01	-0.002113	
2.143000e+01	-0.0009025	
2.144000e+01	0.0019955	
2.145000e+01	-1.4e-05	
2.146000e+01	-0.0005215	
2.147000e+01	0.001765	
2.148000e+01	0.000266	
2.149000e+01	0.0015825	
2.150000e+01	0.000265	
2.151000e+01	-0.001987	
2.152000e+01	0.000607	
2.153000e+01	0.0002685	
2.154000e+01	-0.001134	
2.155000e+01	0.000149	
2.156000e+01	0.001799	
2.157000e+01	0.001291	
2.158000e+01	-0.001065	
2.159000e+01	3.25e-05	
2.160000e+01	0.00082	
2.161000e+01	-0.001283	
2.162000e+01	0.000301	
2.163000e+01	0.001892	
2.164000e+01	0.002247	
2.165000e+01	0.0027525	
2.166000e+01	0.0046825	
2.167000e+01	0.0045405	
2.168000e+01	0.003602	
2.169000e+01	0.00463	
2.170000e+01	0.0042315	
2.171000e+01	0.00091	
2.172000e+01	0.0010015	
2.173000e+01	0.001453	
2.174000e+01	0.0008005	
2.175000e+01	0.000743	
2.176000e+01	0.002926	
2.177000e+01	0.0059755	
2.178000e+01	0.003467	
2.179000e+01	0.001655	
2.180000e+01	0.000565	
2.181000e+01	0.001755	
2.182000e+01	0.002795	
2.183000e+01	-0.00046	
2.184000e+01	0.0037275	
2.185000e+01	0.0052425	
2.186000e+01	0.0002765	
2.187000e+01	0.0003735	
2.188000e+01	0.000311	
2.189000e+01	0.001528	
2.190000e+01	0.00335	
2.191000e+01	0.004217	
2.192000e+01	0.0024175	
2.193000e+01	0.0019905	
2.194000e+01	0.000919	
2.195000e+01	0.000182	
2.196000e+01	0.0041565	
2.197000e+01	0.0005515	
2.198000e+01	-0.001307	
2.199000e+01	0.001446	
2.200000e+01	0.0025405	
2.201000e+01	0.000919	
2.202000e+01	-0.0008015	
2.203000e+01	-0.000494	
2.204000e+01	-0.0003985	
2.205000e+01	-0.0012615	
2.206000e+01	0.001388	
2.207000e+01	0.0014185	
2.208000e+01	-0.0002755	
2.209000e+01	0.003358	
2.210000e+01	0.003624	
2.211000e+01	0.001985	
2.212000e+01	0.002347	
2.213000e+01	-0.0003975	
2.214000e+01	-0.000144	
2.215000e+01	0.0021145	
2.216000e+01	0.001823	
2.217000e+01	0.001011	
2.218000e+01	0.0027435	
2.219000e+01	0.00288	
2.220000e+01	0.0026905	
2.221000e+01	0.001831	
2.222000e+01	0.0023525	
2.223000e+01	0.00446	
2.224000e+01	0.0029785	
2.225000e+01	0.00164	
2.226000e+01	8.15e-05	
2.227000e+01	-0.0016675	
2.228000e+01	-7.1e-05	
2.229000e+01	-0.0010725	
2.230000e+01	-0.000814	
2.231000e+01	0.000783	
2.232000e+01	0.001186	
2.233000e+01	-0.003605	
2.234000e+01	-0.0020835	
2.235000e+01	0.0027125	
2.236000e+01	0.002574	
2.237000e+01	0.001121	
2.238000e+01	0.0016085	
2.239000e+01	0.0022095	
2.240000e+01	0.001637	
2.241000e+01	0.0017445	
2.242000e+01	0.0016195	
2.243000e+01	0.00096	
